STATION_NAT_ABBR_TX;PARAM_SHORT_NAME_TX;MEAS_CAT_NR;SINCE_DT;TILL_DT;OWNER_ORG_NAME_TX
PSI;ta1towyn;1;01.01.2022 00:00;01.01.2022 00:00;MeteoSchweiz
BAN;sre000d0;1;07.01.2012 00:00;30.04.2012 00:00;MeteoSchweiz
UEB;sre000d0;1;01.01.2022 00:00;18.12.2024 00:00;MeteoSchweiz
UEB;gre000d0;1;01.01.2022 00:00;18.12.2024 00:00;MeteoSchweiz
UEB;gre000y0;1;01.01.2022 00:00;01.01.2023 00:00;MeteoSchweiz
PSI;gre000z0;1;01.01.2022 00:00;;MeteoSchweiz
PSI;gre000d0;1;23.06.2011 00:00;30.04.2012 00:00;MeteoSchweiz
STC;ta1towmx;1;01.06.2023 00:00;01.06.2023 00:00;MeteoSchweiz
STC;ta1towy0;1;01.01.2022 00:00;01.01.2023 00:00;MeteoSchweiz
STC;ta1towyx;1;01.01.2022 00:00;01.01.2022 00:00;MeteoSchweiz
STC;tdetowh0;1;01.01.2022 00:00;;MeteoSchweiz
STC;fk1towz0;1;01.01.2022 00:00;;MeteoSchweiz
STC;fk1towd0;1;01.06.2011 00:00;30.04.2012 00:00;MeteoSchweiz
STC;fu3towh0;1;01.01.2022 00:00;;MeteoSchweiz
BAN;dv1towz0;1;01.01.2022 00:00;;MeteoSchweiz
BAN;ta1towd0;1;01.06.2011 00:00;30.04.2012 00:00;MeteoSchweiz
BAN;ta1towmx;1;01.11.2022 00:00;01.01.2023 00:00;MeteoSchweiz
UEB;fk1towd1;1;01.01.2006 00:00;30.04.2012 00:00;MeteoSchweiz
UEB;ta1tows0;1;01.01.2022 00:00;;MeteoSchweiz
UEB;ta1towdn;1;06.06.2011 00:00;30.04.2012 00:00;MeteoSchweiz
UEB;ta1towmx;1;01.08.2023 00:00;01.09.2023 00:00;MeteoSchweiz
UEB;ta1towmn;1;01.06.2023 00:00;01.06.2023 00:00;MeteoSchweiz
UEB;ta1towhn;1;01.01.2022 00:00;;MeteoSchweiz
PSI;dk1towh0;1;01.01.2022 00:00;;MeteoSchweiz
PSI;fk1towd0;1;27.07.2011 14:20;30.04.2012 00:00;MeteoSchweiz
PSI;fk1towd1;1;01.01.2006 00:00;27.07.2011 14:19;Paul Scherrer Institut
PSI;fu3towz1;1;01.01.2022 00:00;;MeteoSchweiz
PSI;fk1towm0;1;01.09.2010 00:00;01.11.2010 00:00;Paul Scherrer Institut
PSI;fk1towm1;1;01.11.2009 00:00;01.04.2010 00:00;Paul Scherrer Institut
PSI;fk1towm1;1;01.09.2010 00:00;01.11.2010 00:00;Paul Scherrer Institut
PSI;fk1towm1;1;01.08.2011 00:00;01.08.2011 00:00;MeteoSchweiz
PSI;fu3towh1;1;01.01.2022 00:00;;MeteoSchweiz
PSI;ta1towm0;1;01.08.2011 00:00;01.04.2012 00:00;MeteoSchweiz
PSI;ta1towmx;1;01.06.2023 00:00;01.06.2023 00:00;MeteoSchweiz
PSI;ta1towy0;1;01.01.2012 00:00;01.01.2012 00:00;MeteoSchweiz
BAN;sre000m0;1;01.01.2022 00:00;01.08.2022 00:00;MeteoSchweiz
BAN;gre000m0;1;01.11.2022 00:00;01.10.2024 00:00;MeteoSchweiz
STC;gre000d0;1;01.01.2022 00:00;18.12.2024 00:00;MeteoSchweiz
STC;sre000y0;1;01.01.2022 00:00;01.01.2022 00:00;MeteoSchweiz
UEB;sre000z0;1;01.01.2022 00:00;;MeteoSchweiz
PSI;sre000d0;1;23.06.2011 00:00;30.04.2012 00:00;MeteoSchweiz
